REGIAO|NOME_REGIAO|SIGLA_UF|NOME_UF|COD_IBGE|NOME_MUNICIPIO|LAT|LNG|POP_IBGE_2013|CAPITAL|POP_IBGE_2022|Cod_Mesorregiao|Nome_Mesorregiao|Cod_Microrregiao|Nome_Microrregiao
N|Norte|PA|Pará|1505601|Peixe-Boi|-1.189569241|-47.31792702|7889|0|8315|04|Nordeste Paraense|010|Bragantina
N|Norte|PA|Pará|1505635|Piçarra|-6.453676235|-48.86840067|12720|0|12794|06|Sudeste Paraense|021|Redenção
N|Norte|PA|Pará|1505650|Placas|-3.867315562|-54.21696813|26842|0|18602|01|Baixo Amazonas|002|Santarém
N|Norte|PA|Pará|1505700|Ponta de Pedras|-1.396599998|-48.87178556|28025|0|24913|02|Marajó|006|Arari
N|Norte|PA|Pará|1505809|Portel|-1.936451|-50.82249044|56094|0|67288|02|Marajó|004|Portel
N|Norte|PA|Pará|1505908|Porto de Moz|-1.746090089|-52.24247692|36841|0|40709|01|Baixo Amazonas|003|Almeirim
N|Norte|PA|Pará|1506005|Prainha|-1.8056945|-53.48181394|29342|0|35655|01|Baixo Amazonas|002|Santarém
N|Norte|PA|Pará|1506104|Primavera|-0.940111516|-47.11725126|10432|0|10700|04|Nordeste Paraense|010|Bragantina
N|Norte|PA|Pará|1506112|Quatipuru|-0.900115854|-47.00678699|12838|0|11534|04|Nordeste Paraense|010|Bragantina
N|Norte|PA|Pará|1506138|Redenção|-8.0276045|-50.02964183|79010|0|91227|06|Sudeste Paraense|021|Redenção
N|Norte|PA|Pará|1506161|Rio Maria|-7.311115245|-50.04641088|17774|0|17965|06|Sudeste Paraense|021|Redenção
N|Norte|PA|Pará|1506187|Rondon do Pará|-4.777821727|-48.06997375|48959|0|35182|06|Sudeste Paraense|017|Paragominas
N|Norte|PA|Pará|1506195|Rurópolis|-4.09906539|-54.90586226|44349|0|41975|05|Sudoeste Paraense|014|Itaituba
N|Norte|PA|Pará|1506203|Salinópolis|-0.623638|-47.35312026|38552|0|44451|04|Nordeste Paraense|009|Salgado
N|Norte|PA|Pará|1506302|Salvaterra|-0.754525974|-48.5131866|21592|0|24701|02|Marajó|006|Arari
N|Norte|PA|Pará|1506351|Santa Bárbara do Pará|-1.229439467|-48.29774065|18736|0|21089|03|Metropolitana de Belém|007|Belém
N|Norte|PA|Pará|1506401|Santa Cruz do Arari|-0.659974126|-49.17161557|8957|0|6820|02|Marajó|006|Arari
N|Norte|PA|Pará|1506500|Santa Isabel do Pará|-1.297395901|-48.16305994|63973|0|68963|03|Metropolitana de Belém|008|Castanhal
N|Norte|PA|Pará|1506559|Santa Luzia do Pará|-1.518827891|-46.9061692|19455|0|20341|04|Nordeste Paraense|013|Guamá
N|Norte|PA|Pará|1506583|Santa Maria das Barreiras|-8.87055054|-49.71935186|18934|0|17639|06|Sudeste Paraense|022|Conceição do Araguaia
N|Norte|PA|Pará|1506609|Santa Maria do Pará|-1.347866459|-47.57469541|23649|0|24583|04|Nordeste Paraense|010|Bragantina
N|Norte|PA|Pará|1506708|Santana do Araguaia|-9.329424525|-50.34480432|63031|0|44526|06|Sudeste Paraense|022|Conceição do Araguaia
N|Norte|PA|Pará|1506807|Santarém|-2.43621333|-54.71857017|288462|0|351220|01|Baixo Amazonas|002|Santarém
N|Norte|PA|Pará|1506906|Santarém Novo|-0.928719536|-47.40092474|6341|0|6116|04|Nordeste Paraense|010|Bragantina
N|Norte|PA|Pará|1507003|Santo Antônio do Tauá|-1.1516925|-48.13243307|28575|0|28282|03|Metropolitana de Belém|008|Castanhal
N|Norte|PA|Pará|1507102|São Caetano de Odivelas|-0.74661776|-48.0258055|17266|0|15226|04|Nordeste Paraense|009|Salgado
N|Norte|PA|Pará|1507151|São Domingos do Araguaia|-5.549841|-48.72037341|24012|0|20970|06|Sudeste Paraense|020|Marabá
N|Norte|PA|Pará|1507201|São Domingos do Capim|-1.6758145|-47.77478457|30550|0|30144|04|Nordeste Paraense|013|Guamá
N|Norte|PA|Pará|1507300|São Félix do Xingu|-6.642483278|-51.99378252|106940|0|81161|06|Sudeste Paraense|018|São Félix do Xingu
N|Norte|PA|Pará|1507409|São Francisco do Pará|-1.170188785|-47.79051461|15301|0|14912|04|Nordeste Paraense|010|Bragantina
N|Norte|PA|Pará|1507458|São Geraldo do Araguaia|-6.39895797|-48.55571249|25056|0|24243|06|Sudeste Paraense|021|Redenção
N|Norte|PA|Pará|1507466|São João da Ponta|-0.851002145|-47.92072417|5608|0|4264|04|Nordeste Paraense|009|Salgado
N|Norte|PA|Pará|1507474|São João de Pirabas|-0.766442532|-47.1726743|21536|0|20593|04|Nordeste Paraense|009|Salgado
N|Norte|PA|Pará|1507508|São João do Araguaia|-5.359002724|-48.7886334|13419|0|13446|06|Sudeste Paraense|020|Marabá
N|Norte|PA|Pará|1507607|São Miguel do Guamá|-1.617135914|-47.48240894|54417|0|52810|04|Nordeste Paraense|013|Guamá
N|Norte|PA|Pará|1507706|São Sebastião da Boa Vista|-1.7188505|-49.53231217|24363|0|31336|02|Marajó|005|Furos de Breves
N|Norte|PA|Pará|1507755|Sapucaia|-6.942857113|-49.70358071|5395|0|5295|06|Sudeste Paraense|021|Redenção
N|Norte|PA|Pará|1507805|Senador José Porfírio|-2.594850418|-51.95305642|12331|0|22651|05|Sudoeste Paraense|015|Altamira
N|Norte|PA|Pará|1507904|Soure|-0.7259255|-48.51601266|23861|0|24183|02|Marajó|006|Arari
N|Norte|PA|Pará|1507953|Tailândia|-2.9370795|-48.95128163|90552|0|84206|04|Nordeste Paraense|012|Tomé-Açu
N|Norte|PA|Pará|1507961|Terra Alta|-1.034826664|-47.90780835|10822|0|10404|04|Nordeste Paraense|009|Salgado
N|Norte|PA|Pará|1507979|Terra Santa|-2.108114474|-56.49090477|17614|0|18804|01|Baixo Amazonas|001|Óbidos
N|Norte|PA|Pará|1508001|Tomé-Açu|-2.419366855|-48.14689659|59112|0|76055|04|Nordeste Paraense|012|Tomé-Açu
N|Norte|PA|Pará|1508035|Tracuateua|-1.068784059|-46.89947834|28775|0|28015|04|Nordeste Paraense|010|Bragantina
N|Norte|PA|Pará|1508050|Trairão|-4.69981915|-55.99617003|17670|0|18924|05|Sudoeste Paraense|014|Itaituba
N|Norte|PA|Pará|1508084|Tucumã|-6.749972007|-51.13953925|36021|0|34812|06|Sudeste Paraense|018|São Félix do Xingu
N|Norte|PA|Pará|1508100|Tucuruí|-3.766889084|-49.66718437|103619|0|90232|06|Sudeste Paraense|016|Tucuruí
N|Norte|PA|Pará|1508126|Ulianópolis|-3.75719301|-47.50314475|49972|0|56562|06|Sudeste Paraense|017|Paragominas
N|Norte|PA|Pará|1508159|Uruará|-3.7065285|-53.73703105|44731|0|48511|05|Sudoeste Paraense|015|Altamira
N|Norte|PA|Pará|1508209|Vigia|-0.855532574|-48.14149859|50055|0|49096|04|Nordeste Paraense|009|Salgado
N|Norte|PA|Pará|1508308|Viseu|-1.203278527|-46.13876522|58323|0|58095|04|Nordeste Paraense|013|Guamá
N|Norte|PA|Pará|1508357|Vitória do Xingu|-2.88376571|-52.01126035|14072|0|15104|05|Sudoeste Paraense|015|Altamira
N|Norte|PA|Pará|1508407|Xinguara|-7.101512827|-49.94270058|42085|0|56127|06|Sudeste Paraense|021|Redenção
N|Norte|AP|Amapá|1600055|Serra do Navio|0.897841041|-52.00353844|4761|0|4744|02|Sul do Amapá|003|Macapá
N|Norte|AP|Amapá|1600105|Amapá|2.053921245|-50.79321447|8483|0|7944|01|Norte do Amapá|002|Amapá
N|Norte|AP|Amapá|1600154|Pedra Branca do Amapari|0.776882861|-51.94659427|12828|0|12365|02|Sul do Amapá|003|Macapá
N|Norte|AP|Amapá|1600204|Calçoene|2.496559045|-50.94477273|9793|0|10613|01|Norte do Amapá|001|Oiapoque
N|Norte|AP|Amapá|1600212|Cutias|0.971078055|-50.80162603|5173|0|4388|02|Sul do Amapá|003|Macapá
N|Norte|AP|Amapá|1600238|Ferreira Gomes|0.853977393|-51.18742905|6525|0|6689|02|Sul do Amapá|003|Macapá
N|Norte|AP|Amapá|1600253|Itaubal|0.600653288|-50.70017944|4722|0|5477|02|Sul do Amapá|003|Macapá
N|Norte|AP|Amapá|1600279|Laranjal do Jari|-0.8556645|-52.53902074|43832|0|35038|02|Sul do Amapá|004|Mazagão
N|Norte|AP|Amapá|1600303|Macapá|0.03895101|-51.05740546|437256|1|478448|02|Sul do Amapá|003|Macapá
N|Norte|AP|Amapá|1600402|Mazagão|-0.124396329|-51.28607686|18739|0|22105|02|Sul do Amapá|004|Mazagão
N|Norte|AP|Amapá|1600501|Oiapoque|3.851130733|-51.83055256|22986|0|27778|01|Norte do Amapá|001|Oiapoque
N|Norte|AP|Amapá|1600535|Porto Grande|0.712554702|-51.41444882|18708|0|17923|02|Sul do Amapá|003|Macapá
N|Norte|AP|Amapá|1600550|Pracuúba|1.742508487|-50.78425372|4277|0|3803|01|Norte do Amapá|002|Amapá
N|Norte|AP|Amapá|1600600|Santana|-0.038373479|-51.17284647|108897|0|114995|02|Sul do Amapá|003|Macapá
N|Norte|AP|Amapá|1600709|Tartarugalzinho|1.50984824|-50.91278615|14292|0|10511|01|Norte do Amapá|002|Amapá
N|Norte|AP|Amapá|1600808|Vitória do Jari|-0.918977089|-52.41961478|13724|0|11447|02|Sul do Amapá|004|Mazagão
N|Norte|TO|Tocantins|1700251|Abreulândia|-9.621790712|-49.16243756|2506|0|2463|01|Ocidental do Tocantins|003|Miracema do Tocantins
N|Norte|TO|Tocantins|1700301|Aguiarnópolis|-6.547170821|-47.47045659|5820|0|4787|01|Ocidental do Tocantins|001|Bico do Papagaio
N|Norte|TO|Tocantins|1700350|Aliança do Tocantins|-11.30374305|-48.94124002|5686|0|4932|01|Ocidental do Tocantins|005|Gurupi
N|Norte|TO|Tocantins|1700400|Almas|-11.57452347|-47.17417168|7553|0|9044|02|Oriental do Tocantins|008|Dianópolis
N|Norte|TO|Tocantins|1700707|Alvorada|-12.47881532|-49.12681141|8557|0|8821|01|Ocidental do Tocantins|005|Gurupi
N|Norte|TO|Tocantins|1701002|Ananás|-6.362818154|-48.07976461|9952|0|10368|01|Ocidental do Tocantins|001|Bico do Papagaio
N|Norte|TO|Tocantins|1701051|Angico|-6.38775275|-47.86207784|3332|0|3062|01|Ocidental do Tocantins|001|Bico do Papagaio
N|Norte|TO|Tocantins|1701101|Aparecida do Rio Negro|-9.955877715|-47.97667001|4504|0|4965|02|Oriental do Tocantins|006|Porto Nacional
N|Norte|TO|Tocantins|1701309|Aragominas|-7.164349271|-48.52343019|5958|0|6914|01|Ocidental do Tocantins|002|Araguaína
N|Norte|TO|Tocantins|1701903|Araguacema|-8.801802544|-49.56181264|6716|0|5913|01|Ocidental do Tocantins|003|Miracema do Tocantins
N|Norte|TO|Tocantins|1702000|Araguaçu|-12.92558371|-49.82861244|8868|0|8666|01|Ocidental do Tocantins|004|Rio Formoso
N|Norte|TO|Tocantins|1702109|Araguaína|-7.19132894|-48.20870525|164093|0|186867|01|Ocidental do Tocantins|002|Araguaína
N|Norte|TO|Tocantins|1702158|Araguanã|-6.58224942|-48.64374955|5379|0|4316|01|Ocidental do Tocantins|002|Araguaína
N|Norte|TO|Tocantins|1702208|Araguatins|-5.650586473|-48.12350734|33524|0|31719|01|Ocidental do Tocantins|001|Bico do Papagaio
N|Norte|TO|Tocantins|1702307|Arapoema|-7.652569735|-49.07563739|6844|0|5443|01|Ocidental do Tocantins|002|Araguaína
N|Norte|TO|Tocantins|1702406|Arraias|-12.93441986|-46.94610706|10833|0|10253|02|Oriental do Tocantins|008|Dianópolis
N|Norte|TO|Tocantins|1702554|Augustinópolis|-5.465414296|-47.88095679|17140|0|17471|01|Ocidental do Tocantins|001|Bico do Papagaio
N|Norte|TO|Tocantins|1702703|Aurora do Tocantins|-12.70848986|-46.40708298|3625|0|3338|02|Oriental do Tocantins|008|Dianópolis
N|Norte|TO|Tocantins|1702901|Axixá do Tocantins|-5.624309066|-47.77415603|9632|0|10267|01|Ocidental do Tocantins|001|Bico do Papagaio
N|Norte|TO|Tocantins|1703008|Babaçulândia|-7.201864532|-47.75881613|10720|0|8218|01|Ocidental do Tocantins|002|Araguaína
N|Norte|TO|Tocantins|1703057|Bandeirantes do Tocantins|-7.764859141|-48.5783806|3336|0|3548|01|Ocidental do Tocantins|002|Araguaína
N|Norte|TO|Tocantins|1703073|Barra do Ouro|-7.691766599|-47.68713497|4371|0|4643|02|Oriental do Tocantins|007|Jalapão
N|Norte|TO|Tocantins|1703107|Barrolândia|-9.831653365|-48.73146059|5557|0|4875|01|Ocidental do Tocantins|003|Miracema do Tocantins
N|Norte|TO|Tocantins|1703206|Bernardo Sayão|-7.868512483|-48.89905435|4547|0|4217|01|Ocidental do Tocantins|003|Miracema do Tocantins
N|Norte|TO|Tocantins|1703305|Bom Jesus do Tocantins|-8.963348013|-48.16638049|4241|0|4087|02|Oriental do Tocantins|006|Porto Nacional
N|Norte|TO|Tocantins|1703602|Brasilândia do Tocantins|-8.384889351|-48.48537442|2154|0|1947|01|Ocidental do Tocantins|003|Miracema do Tocantins
N|Norte|TO|Tocantins|1703701|Brejinho de Nazaré|-11.01080506|-48.55866023|5400|0|4753|01|Ocidental do Tocantins|005|Gurupi
N|Norte|TO|Tocantins|1703800|Buriti do Tocantins|-5.313538856|-48.22325013|10522|0|10346|01|Ocidental do Tocantins|001|Bico do Papagaio
N|Norte|TO|Tocantins|1703826|Cachoeirinha|-6.113241647|-47.91419778|2236|0|1964|01|Ocidental do Tocantins|001|Bico do Papagaio
N|Norte|TO|Tocantins|1703842|Campos Lindos|-7.971681394|-46.80197435|9000|0|8661|02|Oriental do Tocantins|007|Jalapão
N|Norte|TO|Tocantins|1703867|Cariri do Tocantins|-11.88899746|-49.17104073|4053|0|3555|01|Ocidental do Tocantins|005|Gurupi
N|Norte|TO|Tocantins|1703883|Carmolândia|-7.031478778|-48.39595993|2457|0|2203|01|Ocidental do Tocantins|002|Araguaína
N|Norte|TO|Tocantins|1703891|Carrasco Bonito|-5.322661355|-48.03063343|3906|0|3343|01|Ocidental do Tocantins|001|Bico do Papagaio
N|Norte|TO|Tocantins|1703909|Caseara|-9.267406219|-49.94869227|4965|0|4764|01|Ocidental do Tocantins|003|Miracema do Tocantins
N|Norte|TO|Tocantins|1704105|Centenário|-8.958463639|-47.33839851|2737|0|2133|02|Oriental do Tocantins|007|Jalapão
N|Norte|TO|Tocantins|1704600|Chapada de Areia|-10.14198858|-49.18310786|1386|0|1358|01|Ocidental do Tocantins|004|Rio Formoso
N|Norte|TO|Tocantins|1705102|Chapada da Natividade|-11.62426783|-47.75390489|3362|0|3118|02|Oriental do Tocantins|008|Dianópolis
N|Norte|TO|Tocantins|1705508|Colinas do Tocantins|-8.054624675|-48.48159454|33078|0|33967|01|Ocidental do Tocantins|002|Araguaína
N|Norte|TO|Tocantins|1705557|Combinado|-12.81860767|-46.55207234|4827|0|4751|02|Oriental do Tocantins|008|Dianópolis
N|Norte|TO|Tocantins|1705607|Conceição do Tocantins|-12.21727777|-47.29286881|4240|0|3891|02|Oriental do Tocantins|008|Dianópolis
N|Norte|TO|Tocantins|1706001|Couto de Magalhães|-8.35511837|-49.17657157|5314|0|5254|01|Ocidental do Tocantins|003|Miracema do Tocantins
N|Norte|TO|Tocantins|1706100|Cristalândia|-10.59072464|-49.18630029|7399|0|6331|01|Ocidental do Tocantins|004|Rio Formoso
N|Norte|TO|Tocantins|1706258|Crixás do Tocantins|-11.10427429|-48.91551383|1651|0|1411|01|Ocidental do Tocantins|005|Gurupi
N|Norte|TO|Tocantins|1706506|Darcinópolis|-6.712351001|-47.75216111|5670|0|6357|01|Ocidental do Tocantins|001|Bico do Papagaio
N|Norte|TO|Tocantins|1707009|Dianópolis|-11.62523188|-46.82040907|20566|0|17658|02|Oriental do Tocantins|008|Dianópolis
N|Norte|TO|Tocantins|1707108|Divinópolis do Tocantins|-9.79530114|-49.20541319|6681|0|7065|01|Ocidental do Tocantins|003|Miracema do Tocantins
N|Norte|TO|Tocantins|1707207|Dois Irmãos do Tocantins|-9.26129671|-49.06733864|7319|0|6735|01|Ocidental do Tocantins|003|Miracema do Tocantins
N|Norte|TO|Tocantins|1707306|Dueré|-11.34128542|-49.26587592|4718|0|4284|01|Ocidental do Tocantins|004|Rio Formoso
N|Norte|TO|Tocantins|1707405|Esperantina|-5.366608059|-48.5441476|10203|0|7510|01|Ocidental do Tocantins|001|Bico do Papagaio
N|Norte|TO|Tocantins|1707553|Fátima|-10.75250873|-48.89898266|3892|0|3445|01|Ocidental do Tocantins|004|Rio Formoso
N|Norte|TO|Tocantins|1707652|Figueirópolis|-12.13677998|-49.17384673|5421|0|5185|01|Ocidental do Tocantins|005|Gurupi
N|Norte|TO|Tocantins|1707702|Filadélfia|-7.337611906|-47.48496414|8800|0|10590|01|Ocidental do Tocantins|002|Araguaína
N|Norte|TO|Tocantins|1708205|Formoso do Araguaia|-11.80514197|-49.52686036|18804|0|20471|01|Ocidental do Tocantins|004|Rio Formoso
N|Norte|TO|Tocantins|1708254|Fortaleza do Tabocão|-9.058965301|-48.51742642|2527|0|3458|01|Ocidental do Tocantins|003|Miracema do Tocantins
N|Norte|TO|Tocantins|1708304|Goianorte|-8.770520805|-48.93689019|5115|0|4779|01|Ocidental do Tocantins|003|Miracema do Tocantins
N|Norte|TO|Tocantins|1709005|Goiatins|-7.70917239|-47.31543549|12644|0|12798|02|Oriental do Tocantins|007|Jalapão
N|Norte|TO|Tocantins|1709302|Guaraí|-8.836165658|-48.50864061|24629|0|26444|01|Ocidental do Tocantins|003|Miracema do Tocantins
N|Norte|TO|Tocantins|1709500|Gurupi|-11.72977232|-49.07147747|81792|0|83817|01|Ocidental do Tocantins|005|Gurupi
N|Norte|TO|Tocantins|1709807|Ipueiras|-11.24628862|-48.45192623|1804|0|1597|02|Oriental do Tocantins|006|Porto Nacional
N|Norte|TO|Tocantins|1710508|Itacajá|-8.390980552|-47.7681124|7363|0|6780|02|Oriental do Tocantins|007|Jalapão
N|Norte|TO|Tocantins|1710706|Itaguatins|-5.775385088|-47.47993595|6092|0|5187|01|Ocidental do Tocantins|001|Bico do Papagaio
N|Norte|TO|Tocantins|1710904|Itapiratins|-8.384329593|-48.11119961|3690|0|3936|02|Oriental do Tocantins|007|Jalapão
N|Norte|TO|Tocantins|1711100|Itaporã do Tocantins|-8.568828612|-48.6932637|2488|0|2407|01|Ocidental do Tocantins|003|Miracema do Tocantins
N|Norte|TO|Tocantins|1711506|Jaú do Tocantins|-12.65292637|-48.59460829|3698|0|3475|01|Ocidental do Tocantins|005|Gurupi
N|Norte|TO|Tocantins|1711803|Juarina|-8.117423968|-49.09864319|2262|0|2240|01|Ocidental do Tocantins|003|Miracema do Tocantins
N|Norte|TO|Tocantins|1711902|Lagoa da Confusão|-10.78869556|-49.62008534|11525|0|16117|01|Ocidental do Tocantins|004|Rio Formoso
N|Norte|TO|Tocantins|1711951|Lagoa do Tocantins|-10.2968867|-47.56144663|3875|0|3501|02|Oriental do Tocantins|007|Jalapão
N|Norte|TO|Tocantins|1712009|Lajeado|-9.744682436|-48.35850395|2956|0|3652|02|Oriental do Tocantins|006|Porto Nacional
N|Norte|TO|Tocantins|1712157|Lavandeira|-12.79165879|-46.50667572|1749|0|1625|02|Oriental do Tocantins|008|Dianópolis
N|Norte|TO|Tocantins|1712405|Lizarda|-9.594570288|-46.67516546|3806|0|2994|02|Oriental do Tocantins|007|Jalapão
N|Norte|TO|Tocantins|1712454|Luzinópolis|-6.19398966|-47.85682804|2847|0|2989|01|Ocidental do Tocantins|001|Bico do Papagaio
N|Norte|TO|Tocantins|1712504|Marianópolis do Tocantins|-9.798880359|-49.65103399|4730|0|4460|01|Ocidental do Tocantins|003|Miracema do Tocantins
N|Norte|TO|Tocantins|1712702|Mateiros|-10.54442885|-46.41246574|2430|0|2076|02|Oriental do Tocantins|007|Jalapão
N|Norte|TO|Tocantins|1712801|Maurilândia do Tocantins|-5.952566421|-47.50487996|3313|0|3234|01|Ocidental do Tocantins|001|Bico do Papagaio
N|Norte|TO|Tocantins|1713205|Miracema do Tocantins|-9.568346078|-48.38799131|20243|0|19561|01|Ocidental do Tocantins|003|Miracema do Tocantins
N|Norte|TO|Tocantins|1713304|Miranorte|-9.517404731|-48.59263194|13164|0|13027|01|Ocidental do Tocantins|003|Miracema do Tocantins
N|Norte|TO|Tocantins|1713601|Monte do Carmo|-10.76354219|-48.11042003|7286|0|5874|02|Oriental do Tocantins|006|Porto Nacional
